id,date,time,created,species_name,scientific_name,family,species type,species group,number,sex,life stage,activity,method,counting method,related species,source,location,lat,lng,modified,country division,country,validator name,last validation date,local x,local y,accuracy,notes,validation status,substrate,is certain,is escape,obscurity,embargo date,external reference,has photos,has sounds,link;
253147510,2022-08-24,06:11:00,2022-08-24,Leverkleurige bladroller,Pandemis heparana,Tortricidae (bladrollers),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Dirk De Mesel,2022-08-24,142333,156447,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/253147510/;
253147520,2022-08-24,06:32:00,2022-08-24,Lieveling,Timandra comae,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Photo recognition api,,142333,156447,25,125W HWL Skinner - Pajottenmotten,A,,True,False,0,,,True,False,https://waarnemingen.be/observation/253147520/;
253147528,2022-08-24,06:46:00,2022-08-24,Ligusterstipspanner,Scopula imitaria,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Photo recognition api,,142333,156447,25,125W HWL Skinner - Pajottenmotten,A,,True,False,0,,,True,False,https://waarnemingen.be/observation/253147528/;
253147547,2022-08-24,06:06:00,2022-08-24,Luipaardlichtmot,Nomophila noctuella,Crambidae (grasmotten),Soort,Nachtvlinders en micro's,5,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Leo Janssen,2022-08-24,142333,156447,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/253147547/;
253147567,2022-08-24,06:08:00,2022-08-24,Maïsboorder,Ostrinia nubilalis,Crambidae (grasmotten),Soort,Nachtvlinders en micro's,5,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Leo Janssen,2022-08-24,142333,156447,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/253147567/;
253147587,2022-08-24,06:06:00,2022-08-24,Meidoornstippelmot,Yponomeuta padella,Yponomeutidae (spinselmotten),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Dirk De Mesel,2022-08-24,142333,156447,25,125W HWL Skinner - Pajottenmotten,U,,False,False,0,,,True,False,https://waarnemingen.be/observation/253147587/;
253147616,2022-08-24,06:45:00,2022-08-24,Luipaardlichtmot,Nomophila noctuella,Crambidae (grasmotten),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Dirk De Mesel,2022-08-24,142333,156447,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/253147616/;
253147630,2022-08-24,06:21:00,2022-08-24,Open-breedbandhuismoeder,Noctua janthe,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Dirk De Mesel,2022-08-24,142333,156447,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/253147630/;
253147644,2022-08-24,06:07:00,2022-08-24,Oranje dwergspanner,Eupithecia icterata,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Dirk De Mesel,2022-08-24,142333,156447,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/253147644/;
253147673,2022-08-24,06:40:00,2022-08-24,Oranje wortelboorder,Triodia sylvina,Hepialidae (wortelboorders),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Photo recognition api,,142333,156447,25,125W HWL Skinner - Pajottenmotten,A,,True,False,0,,,True,False,https://waarnemingen.be/observation/253147673/;
253147691,2022-08-24,06:04:00,2022-08-24,Parelmoermot,Pleuroptya ruralis,Crambidae (grasmotten),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Dirk De Mesel,2022-08-24,142333,156447,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/253147691/;
253147700,2022-08-24,06:06:00,2022-08-24,Purpermot,Pyrausta purpuralis,Crambidae (grasmotten),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Dirk De Mesel,2022-08-24,142333,156447,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/253147700/;
253147790,2022-08-24,06:15:00,2022-08-24,Puta-uil,Agrotis puta,Noctuidae (uilen),Soort,Nachtvlinders en micro's,3,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Photo recognition api,,142333,156447,25,125W HWL Skinner - Pajottenmotten,A,,True,False,0,,,True,False,https://waarnemingen.be/observation/253147790/;
253147811,2022-08-24,06:31:00,2022-08-24,Rode eikenlichtmot,Acrobasis tumidana,Pyralidae (lichtmotten),Soort,Nachtvlinders en micro's,3,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Leo Janssen,2022-08-24,142333,156447,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/253147811/;
253147828,2022-08-24,06:18:00,2022-08-24,Rozenblaadje,Miltochrista miniata,Erebidae (spinneruilen),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Photo recognition api,,142333,156447,25,125W HWL Skinner - Pajottenmotten,A,,True,False,0,,,True,False,https://waarnemingen.be/observation/253147828/;
253147845,2022-08-24,06:30:00,2022-08-24,Sint-jacobsbladroller,Cochylis atricapitana,Tortricidae (bladrollers),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Leo Janssen,2022-08-24,142333,156447,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/253147845/;
253147863,2022-08-24,06:17:00,2022-08-24,Spaanse vlag,Euplagia quadripunctaria,Erebidae (spinneruilen),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Leo Janssen,2022-08-24,142333,156447,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/253147863/;
253147877,2022-08-24,06:19:00,2022-08-24,Taxusspikkelspanner,Peribatodes rhomboidaria,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Leo Janssen,2022-08-24,142333,156447,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/253147877/;
253147886,2022-08-24,06:36:00,2022-08-24,Triangelmot,Hypsopygia costalis,Pyralidae (lichtmotten),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Leo Janssen,2022-08-24,142333,156447,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/253147886/;
253147902,2022-08-24,06:20:00,2022-08-24,Vaal kokerbeertje,Eilema caniola,Erebidae (spinneruilen),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Leo Janssen,2022-08-24,142333,156447,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/253147902/;
253147918,2022-08-24,07:12:00,2022-08-24,Variabele grasmot,Agriphila tristella,Crambidae (grasmotten),Soort,Nachtvlinders en micro's,3,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Dirk De Mesel,2022-08-24,142333,156447,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/253147918/;
253147931,2022-08-24,06:08:00,2022-08-24,Vuurmot,Carcina quercana,Peleopodidae (vuurmotten),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Photo recognition api,,142333,156447,25,125W HWL Skinner - Pajottenmotten,A,,True,False,0,,,True,False,https://waarnemingen.be/observation/253147931/;
253147944,2022-08-24,06:05:00,2022-08-24,Witschouderbladroller,Acleris variegana,Tortricidae (bladrollers),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Dirk De Mesel,2022-08-24,142333,156447,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/253147944/;
253147958,2022-08-24,06:23:00,2022-08-24,Witstipgrasuil,Mythimna albipuncta,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Dirk De Mesel,2022-08-24,142333,156447,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/253147958/;
253147972,2022-08-24,06:15:00,2022-08-24,Zandhalmuiltje,Mesoligia furuncula,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Leo Janssen,2022-08-24,142333,156447,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/253147972/;
253147985,2022-08-24,06:19:00,2022-08-24,Zilveren groenuil,Pseudoips prasinana,Nolidae (visstaartjes),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Dirk De Mesel,2022-08-24,142333,156447,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/253147985/;
253148014,2022-08-24,06:10:00,2022-08-24,Zuidelijke stofuil,Hoplodrina ambigua,Noctuidae (uilen),Soort,Nachtvlinders en micro's,4,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Dirk De Mesel,2022-08-24,142333,156447,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/253148014/;
253148055,2022-08-24,06:09:00,2022-08-24,Zwarte-c-uil,Xestia c-nigrum,Noctuidae (uilen),Soort,Nachtvlinders en micro's,197,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Dirk De Mesel,2022-08-24,142333,156447,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/253148055/;
253148065,2022-08-24,06:03:00,2022-08-24,Zwartkamdwergspanner,Gymnoscelis rufifasciata,Geometridae (spanners),Soort,Nachtvlinders en micro's,2,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Photo recognition api,,142333,156447,25,125W HWL Skinner - Pajottenmotten,A,,True,False,0,,,True,False,https://waarnemingen.be/observation/253148065/;
253151226,2022-08-24,10:04:00,2022-08-24,Doornspinnertje,Scythropia crataegella,Yponomeutidae (spinselmotten),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718527,4.260162,2022-08-24,Vlaams-Brabant,België,Leo Janssen,2022-08-24,142332,156447,5,125W HWL Skinner - Pajottenmotten,J,Niet van toepassing,True,False,0,,,True,False,https://waarnemingen.be/observation/253151226/;
262503199,2023-01-22,08:07:00,2023-01-23,Gewone wilgenroosjesmot,Mompha epilobiella,Momphidae (wilgenroosjesmotten),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,gezien,exact aantal,,Site,Essenbeek - Warandepark,50.718532,4.260177,2023-01-23,Vlaams-Brabant,België,,,142333,156448,5,,O,,True,False,0,,,True,False,https://waarnemingen.be/observation/262503199/;
263599792,2023-02-13,10:00:00,2023-02-13,Phyllonorycter spec.,Phyllonorycter spec.,Gracillariidae (mineermotten),Verzamelsoort,Nachtvlinders en micro's,2,U,mijn,ter plaatse,gezien,exact aantal,Kamperfoelie spec.,Site,Essenbeek - Warandepark,50.718363,4.259849,2023-02-13,Vlaams-Brabant,België,,,142310,156429,5,,O,,False,False,0,,,True,False,https://waarnemingen.be/observation/263599792/;
263965172,2023-02-20,,2023-02-20,Wachtervlinder,Eupsilia transversa,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,imago,op licht,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718525,4.260158,2023-02-24,Vlaams-Brabant,België,Leo Janssen,2023-02-24,142331,156447,5,Pajottenmotten - Skinner 125W,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/263965172/;
263965181,2023-02-20,,2023-02-20,Zwartvlekwinteruil,Conistra rubiginosa,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,imago,op licht,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718525,4.260158,2023-02-24,Vlaams-Brabant,België,Leo Janssen,2023-02-24,142331,156447,5,Pajottenmotten - Skinner 125W,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/263965181/;
265410739,2023-03-18,07:16:00,2023-03-18,Zwartvlekspikkelspanner,Menophra abruptaria,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718524,4.260182,2023-03-18,Vlaams-Brabant,België,Arno Beidts,2023-03-18,142333,156447,5,Pajottenmotten - Skinner 125 W,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/265410739/;
265410774,2023-03-18,07:15:00,2023-03-18,Vroege spanner,Biston strataria,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718524,4.260182,2023-03-18,Vlaams-Brabant,België,Arno Beidts,2023-03-18,142333,156447,5,Pajottenmotten - Skinner 125 W,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/265410774/;
266322741,2023-03-30,16:45:00,2023-03-30,Tweestreepvoorjaarsuil,Orthosia cerasi,Noctuidae (uilen),Soort,Nachtvlinders en micro's,3,U,imago,op licht,lichtval,,,Site,Essenbeek - Warandepark,50.718531,4.260174,2023-03-30,Vlaams-Brabant,België,Arno Beidts,2023-03-30,142333,156448,5,Pajottenmotten - Skinner 125W,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/266322741/;
266322765,2023-03-30,16:44:00,2023-03-30,Zwartvlekspikkelspanner,Menophra abruptaria,Geometridae (spanners),Soort,Nachtvlinders en micro's,2,U,imago,op licht,lichtval,,,Site,Essenbeek - Warandepark,50.718531,4.260174,2023-03-30,Vlaams-Brabant,België,Arno Beidts,2023-03-30,142333,156448,5,Pajottenmotten - Skinner 125W,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/266322765/;
266322774,2023-03-30,16:39:00,2023-03-30,Bosbesuil,Conistra vaccinii,Noctuidae (uilen),Soort,Nachtvlinders en micro's,3,U,imago,op licht,lichtval,,,Site,Essenbeek - Warandepark,50.718531,4.260174,2023-03-30,Vlaams-Brabant,België,Arno Beidts,2023-03-30,142333,156448,5,Pajottenmotten - Skinner 125W,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/266322774/;
268697804,2023-04-23,05:54:00,2023-04-23,Tweestreepvoorjaarsuil,Orthosia cerasi,Noctuidae (uilen),Soort,Nachtvlinders en micro's,3,U,imago,op licht,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.71853,4.260173,2023-04-23,Vlaams-Brabant,België,Dirk De Mesel,2023-04-23,142332,156448,5,Pajottenmotten - 125W Skinnerval,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/268697804/;
268697812,2023-04-23,05:56:00,2023-04-23,Zwartkamdwergspanner,Gymnoscelis rufifasciata,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,imago,op licht,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.71853,4.260173,2023-04-23,Vlaams-Brabant,België,Photo recognition api,,142333,156448,5,Pajottenmotten - 125W Skinnerval,A,,True,False,0,,,True,False,https://waarnemingen.be/observation/268697812/;
268697844,2023-04-23,05:57:00,2023-04-23,Berkenbrandvlerkvlinder,Pheosia gnoma,Notodontidae (tandvlinders),Soort,Nachtvlinders en micro's,1,U,imago,op licht,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.71853,4.260173,2023-04-23,Vlaams-Brabant,België,Dirk De Mesel,2023-04-23,142333,156448,5,Pajottenmotten - 125W Skinnerval,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/268697844/;
268697850,2023-04-23,05:58:00,2023-04-23,Halvemaanvlinder,Selenia tetralunaria,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,imago,op licht,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.71853,4.260173,2023-04-23,Vlaams-Brabant,België,Dirk De Mesel,2023-04-23,142333,156448,5,Pajottenmotten - 125W Skinnerval,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/268697850/;
269803739,2023-05-01,06:09:00,2023-05-01,Eikenpurpermot,Dyseriocrania subpurpurella,Eriocraniidae (purpermotten),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718505,4.260139,2023-05-01,Vlaams-Brabant,België,Wim Veraghtert,2023-05-01,142330,156445,5,Pajottenmotten - Skinnerval 125W,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/269803739/;
269803748,2023-05-01,06:10:00,2023-05-01,Tweestreepvoorjaarsuil,Orthosia cerasi,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718505,4.260139,2023-05-01,Vlaams-Brabant,België,Dirk De Mesel,2023-05-01,142330,156445,5,Pajottenmotten - Skinnerval 125W,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/269803748/;
269803832,2023-05-01,06:08:00,2023-05-01,Fijnspardwergspanner,Eupithecia tantillaria,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718505,4.260139,2023-05-01,Vlaams-Brabant,België,Dirk De Mesel,2023-05-01,142330,156445,5,Pajottenmotten - Skinnerval 125W,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/269803832/;
269803841,2023-05-01,06:08:00,2023-05-01,Eikenvoorjaarsuil,Orthosia miniosa,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718505,4.260139,2023-05-01,Vlaams-Brabant,België,Dirk De Mesel,2023-05-01,142330,156445,5,Pajottenmotten - Skinnerval 125W,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/269803841/;
269803908,2023-05-01,06:07:00,2023-05-01,Mendicabeer,Diaphora mendica,Erebidae (spinneruilen),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718505,4.260139,2023-05-01,Vlaams-Brabant,België,Dirk De Mesel,2023-05-01,142330,156445,5,Pajottenmotten - Skinnerval 125W,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/269803908/;
